,Reporter,Partner,Trade_Indicator,CountryPair,L3
16970,"Saudi Arabia, Kingdom of",Venezuela,0.0,C682C862,N03
16971,"Saudi Arabia, Kingdom of",Samoa,0.0,C682C882,N03
16972,"Saudi Arabia, Kingdom of",Yemen,0.0,C682C887,N03
16973,"Saudi Arabia, Kingdom of",Serbia,0.0016,C682C892,N03
16974,"Saudi Arabia, Kingdom of",Montenegro,0.0,C682C893,N03
16975,"Saudi Arabia, Kingdom of",Zambia,0.0,C682C894,N03
16976,"Saudi Arabia, Kingdom of",European Union,0.5969,C682U918,N03
16977,Senegal,Afghanistan,0.0092,C686C004,N03
16978,Senegal,Albania,0.0078000000000000005,C686C008,N03
16979,Senegal,Algeria,0.0308,C686C012,N03
16980,Senegal,Angola,0.0,C686C024,N03
16981,Senegal,Antigua and Barbuda,0.0,C686C028,N03
16982,Senegal,Azerbaijan,0.0025,C686C031,N03
16983,Senegal,Argentina,0.0,C686C032,N03
16984,Senegal,Australia,0.0007,C686C036,N03
16985,Senegal,Austria,0.0006,C686C040,N03
16986,Senegal,Bahamas,0.0,C686C044,N03
16987,Senegal,"Bahrain, Kingdom of",0.0,C686C048,N03
16988,Senegal,Bangladesh,0.0,C686C050,N03
16989,Senegal,Armenia,0.0,C686C051,N03
16990,Senegal,Barbados,0.0,C686C052,N03
16991,Senegal,Belgium,0.0163,C686C056,N03
16992,Senegal,Bolivia,0.0,C686C068,N03
16993,Senegal,Bosnia & Herzegovina,0.0,C686C070,N03
16994,Senegal,Botswana,0.0,C686C072,N03
16995,Senegal,Brazil,0.0007,C686C076,N03
16996,Senegal,Belize,0.0,C686C084,N03
16997,Senegal,Solomon Islands,0.0,C686C090,N03
16998,Senegal,Brunei Darussalam,0.0019,C686C096,N03
16999,Senegal,Bulgaria,0.0005,C686C100,N03
17000,Senegal,Myanmar,0.0,C686C104,N03
17001,Senegal,Burundi,0.0,C686C108,N03
17002,Senegal,Belarus,0.0,C686C112,N03
17003,Senegal,Cambodia,0.0292,C686C116,N03
17004,Senegal,Cameroon,0.0002,C686C120,N03
17005,Senegal,Canada,0.0002,C686C124,N03
17006,Senegal,Cabo Verde,0.0,C686C132,N03
17007,Senegal,Central African Republic,0.0,C686C140,N03
17008,Senegal,Sri Lanka,0.0,C686C144,N03
17009,Senegal,Chad,0.0,C686C148,N03
17010,Senegal,Chile,0.00030000000000000003,C686C152,N03
17011,Senegal,China,0.0298,C686C156,N03
17012,Senegal,"Taipei, Chinese",0.0,C686C158,N03
17013,Senegal,Colombia,0.0,C686C170,N03
17014,Senegal,Comoros,0.0,C686C174,N03
17015,Senegal,Congo,0.0,C686C178,N03
17016,Senegal,Congo (DRC),0.0,C686C180,N03
17017,Senegal,Costa Rica,0.0,C686C188,N03
17018,Senegal,Croatia,0.0,C686C191,N03
17019,Senegal,Cuba,0.0,C686C192,N03
17020,Senegal,Cyprus,0.0,C686C196,N03
17021,Senegal,Czech Republic,0.0,C686C203,N03
17022,Senegal,Benin,0.0,C686C204,N03
17023,Senegal,Denmark,0.010100000000000001,C686C208,N03
17024,Senegal,Dominican Republic,0.0,C686C214,N03
17025,Senegal,Ecuador,0.0,C686C218,N03
17026,Senegal,El Salvador,0.0,C686C222,N03
17027,Senegal,Ethiopia,0.0,C686C231,N03
17028,Senegal,Estonia,0.0,C686C233,N03
17029,Senegal,Fiji,0.0,C686C242,N03
17030,Senegal,Finland,0.0,C686C246,N03
17031,Senegal,France,0.729,C686C250,N03
17032,Senegal,Gabon,0.0,C686C266,N03
17033,Senegal,Georgia,0.0,C686C268,N03
17034,Senegal,The Gambia,0.0,C686C270,N03
17035,Senegal,Germany,0.0092,C686C276,N03
17036,Senegal,Ghana,0.1287,C686C288,N03
17037,Senegal,Greece,0.0008,C686C300,N03
17038,Senegal,Grenada,0.0,C686C308,N03
17039,Senegal,Guatemala,0.0,C686C320,N03
17040,Senegal,Guinea,0.7863,C686C324,N03
17041,Senegal,Guyana,0.0,C686C328,N03
17042,Senegal,Honduras,0.0,C686C340,N03
17043,Senegal,"Hong Kong, China",0.0,C686C344,N03
17044,Senegal,Hungary,0.0005,C686C348,N03
17045,Senegal,Iceland,0.0,C686C352,N03
17046,Senegal,India,0.1138,C686C356,N03
17047,Senegal,Indonesia,0.0,C686C360,N03
17048,Senegal,Iran,0.00030000000000000003,C686C364,N03
17049,Senegal,Ireland,0.0012,C686C372,N03
17050,Senegal,Israel,0.0,C686C376,N03
17051,Senegal,Italy,0.0017,C686C380,N03
17052,Senegal,C̫te d'Ivoire,0.0096,C686C384,N03
17053,Senegal,Jamaica,0.0,C686C388,N03
17054,Senegal,Japan,0.0,C686C392,N03
17055,Senegal,Kazakhstan,0.0,C686C398,N03
17056,Senegal,Jordan,0.0,C686C400,N03
17057,Senegal,Kenya,0.0,C686C404,N03
17058,Senegal,"Korea, Republic of",0.0026999999999999997,C686C410,N03
17059,Senegal,"Kuwait, the State of",0.0,C686C414,N03
17060,Senegal,Kyrgyz Republic,0.0,C686C417,N03
17061,Senegal,Lao PDR,0.0,C686C418,N03
17062,Senegal,Lebanese Republic,0.0,C686C422,N03
17063,Senegal,Lesotho,0.0,C686C426,N03
17064,Senegal,Latvia,0.0,C686C428,N03
17065,Senegal,Libya,0.0,C686C434,N03
17066,Senegal,Lithuania,0.0,C686C440,N03
17067,Senegal,Luxembourg,0.0,C686C442,N03
17068,Senegal,"Macao, China",0.0,C686C446,N03
17069,Senegal,Madagascar,0.0,C686C450,N03
17070,Senegal,Malawi,0.0,C686C454,N03
17071,Senegal,Malaysia,0.0,C686C458,N03
17072,Senegal,Maldives,0.0,C686C462,N03
17073,Senegal,Mali,0.0,C686C466,N03
17074,Senegal,Malta,0.0,C686C470,N03
17075,Senegal,Mauritania,0.25410000000000005,C686C478,N03
17076,Senegal,Mauritius,0.0005,C686C480,N03
17077,Senegal,Mexico,0.0001,C686C484,N03
17078,Senegal,Mongolia,0.0,C686C496,N03
17079,Senegal,"Moldova, Republic of",0.0,C686C498,N03
17080,Senegal,Morocco,0.1522,C686C504,N03
17081,Senegal,Mozambique,0.0,C686C508,N03
17082,Senegal,Oman,0.0,C686C512,N03
17083,Senegal,Namibia,0.0,C686C516,N03
17084,Senegal,Nepal,0.0,C686C524,N03
17085,Senegal,Netherlands,0.0071,C686C528,N03
17086,Senegal,New Zealand,0.0,C686C554,N03
17087,Senegal,Nicaragua,0.0,C686C558,N03
17088,Senegal,Niger,0.0038,C686C562,N03
17089,Senegal,Nigeria,0.0007,C686C566,N03
17090,Senegal,Norway,0.0001,C686C578,N03
17091,Senegal,Pakistan,0.0117,C686C586,N03
17092,Senegal,Panama,0.0,C686C591,N03
17093,Senegal,Paraguay,0.0,C686C600,N03
17094,Senegal,Peru,0.0,C686C604,N03
17095,Senegal,Philippines,0.0,C686C608,N03
17096,Senegal,Poland,0.0,C686C616,N03
17097,Senegal,Portugal,0.0001,C686C620,N03
17098,Senegal,Timor-Leste,0.0,C686C626,N03
17099,Senegal,Qatar,0.0,C686C634,N03
17100,Senegal,Romania,0.0,C686C642,N03
17101,Senegal,Russian Federation,0.0011,C686C643,N03
17102,Senegal,Rwanda,0.0,C686C646,N03
17103,Senegal,Saint Kitts and Nevis,0.0,C686C659,N03
17104,Senegal,Saint Lucia,0.0,C686C662,N03
17105,Senegal,Saint Vincent and the Grenadines,0.0,C686C670,N03
17106,Senegal,Sao Tom̩ and Principe,0.0,C686C678,N03
17107,Senegal,"Saudi Arabia, Kingdom of",0.0002,C686C682,N03
17108,Senegal,Seychelles,0.0037,C686C690,N03
17109,Senegal,Sierra Leone,0.0,C686C694,N03
17110,Senegal,Singapore,0.0,C686C702,N03
17111,Senegal,Slovak Republic,0.0,C686C703,N03
17112,Senegal,Viet Nam,0.0,C686C704,N03
17113,Senegal,Slovenia,0.0005,C686C705,N03
17114,Senegal,South Africa,0.0002,C686C710,N03
17115,Senegal,Zimbabwe,0.0,C686C716,N03
17116,Senegal,Spain,0.007,C686C724,N03
17117,Senegal,Sudan,0.0,C686C736,N03
17118,Senegal,Suriname,0.0,C686C740,N03
17119,Senegal,Eswatini,0.0,C686C748,N03
17120,Senegal,Sweden,0.0001,C686C752,N03
17121,Senegal,Switzerland,0.0103,C686C756,N03
17122,Senegal,Tajikistan,0.0,C686C762,N03
17123,Senegal,Thailand,0.0,C686C764,N03
17124,Senegal,Togo,0.0087,C686C768,N03
17125,Senegal,Tonga,0.0,C686C776,N03
17126,Senegal,Trinidad and Tobago,0.0,C686C780,N03
17127,Senegal,United Arab Emirates,0.00030000000000000003,C686C784,N03
17128,Senegal,Tunisia,0.0273,C686C788,N03
17129,Senegal,Turkey,0.0019,C686C792,N03
17130,Senegal,Uganda,0.0,C686C800,N03
17131,Senegal,Ukraine,0.0,C686C804,N03
17132,Senegal,North Macedonia,0.0,C686C807,N03
17133,Senegal,Egypt,0.0079,C686C818,N03
17134,Senegal,United Kingdom,0.001,C686C826,N03
17135,Senegal,Tanzania,0.0,C686C834,N03
17136,Senegal,USA,0.0013,C686C840,N03
17137,Senegal,Burkina Faso,0.0,C686C854,N03
17138,Senegal,Uruguay,0.0,C686C858,N03
17139,Senegal,Uzbekistan,0.0,C686C860,N03
17140,Senegal,Venezuela,0.0,C686C862,N03
17141,Senegal,Samoa,0.0,C686C882,N03
17142,Senegal,Yemen,0.0,C686C887,N03
17143,Senegal,Serbia,0.0,C686C892,N03
17144,Senegal,Montenegro,0.0001,C686C893,N03
17145,Senegal,Zambia,0.0,C686C894,N03
17146,Senegal,European Union,0.7787,C686U918,N03
17147,Singapore,Afghanistan,0.0,C702C004,N03
17148,Singapore,Albania,0.0,C702C008,N03
17149,Singapore,Algeria,0.0,C702C012,N03
17150,Singapore,Angola,0.0001,C702C024,N03
17151,Singapore,Antigua and Barbuda,0.0,C702C028,N03
17152,Singapore,Azerbaijan,0.0143,C702C031,N03
17153,Singapore,Argentina,0.00030000000000000003,C702C032,N03
17154,Singapore,Australia,0.0298,C702C036,N03
17155,Singapore,Austria,0.0063,C702C040,N03
17156,Singapore,Bahamas,0.0002,C702C044,N03
17157,Singapore,"Bahrain, Kingdom of",0.0,C702C048,N03
17158,Singapore,Bangladesh,0.0043,C702C050,N03
17159,Singapore,Armenia,0.0,C702C051,N03
17160,Singapore,Barbados,0.0,C702C052,N03
17161,Singapore,Belgium,0.022299999999999997,C702C056,N03
17162,Singapore,Bolivia,0.0,C702C068,N03
17163,Singapore,Bosnia & Herzegovina,0.0,C702C070,N03
17164,Singapore,Botswana,0.0,C702C072,N03
17165,Singapore,Brazil,0.0084,C702C076,N03
17166,Singapore,Belize,0.0,C702C084,N03
17167,Singapore,Solomon Islands,0.0,C702C090,N03
17168,Singapore,Brunei Darussalam,0.2022,C702C096,N03
17169,Singapore,Bulgaria,0.0013,C702C100,N03
17170,Singapore,Myanmar,0.29669999999999996,C702C104,N03
17171,Singapore,Burundi,0.0001,C702C108,N03
17172,Singapore,Belarus,0.0,C702C112,N03
17173,Singapore,Cambodia,0.0074,C702C116,N03
17174,Singapore,Cameroon,0.0,C702C120,N03
17175,Singapore,Canada,0.0092,C702C124,N03
17176,Singapore,Cabo Verde,0.0,C702C132,N03
17177,Singapore,Central African Republic,0.0,C702C140,N03
17178,Singapore,Sri Lanka,0.0356,C702C144,N03
17179,Singapore,Chad,0.0,C702C148,N03
17180,Singapore,Chile,0.0,C702C152,N03
17181,Singapore,China,0.0677,C702C156,N03
17182,Singapore,"Taipei, Chinese",0.0191,C702C158,N03
17183,Singapore,Colombia,0.001,C702C170,N03
17184,Singapore,Comoros,0.0,C702C174,N03
17185,Singapore,Congo,0.0,C702C178,N03
17186,Singapore,Congo (DRC),0.0002,C702C180,N03
17187,Singapore,Costa Rica,0.0133,C702C188,N03
17188,Singapore,Croatia,0.005200000000000001,C702C191,N03
17189,Singapore,Cuba,0.0028,C702C192,N03
17190,Singapore,Cyprus,0.0167,C702C196,N03
17191,Singapore,Czech Republic,0.0006,C702C203,N03
17192,Singapore,Benin,0.0,C702C204,N03
17193,Singapore,Denmark,0.008400000000000001,C702C208,N03
17194,Singapore,Dominican Republic,0.0401,C702C214,N03
17195,Singapore,Ecuador,0.0001,C702C218,N03
17196,Singapore,El Salvador,0.0,C702C222,N03
17197,Singapore,Ethiopia,0.0,C702C231,N03
17198,Singapore,Estonia,0.0,C702C233,N03
17199,Singapore,Fiji,0.0004,C702C242,N03
17200,Singapore,Finland,0.0039,C702C246,N03
17201,Singapore,France,0.1746,C702C250,N03
17202,Singapore,Gabon,0.0,C702C266,N03
17203,Singapore,Georgia,0.001,C702C268,N03
17204,Singapore,The Gambia,0.0,C702C270,N03
17205,Singapore,Germany,0.1294,C702C276,N03
17206,Singapore,Ghana,0.0,C702C288,N03
17207,Singapore,Greece,0.0063999999999999994,C702C300,N03
17208,Singapore,Grenada,0.0,C702C308,N03
17209,Singapore,Guatemala,0.0,C702C320,N03
17210,Singapore,Guinea,0.0001,C702C324,N03
17211,Singapore,Guyana,0.0,C702C328,N03
17212,Singapore,Honduras,0.0,C702C340,N03
17213,Singapore,"Hong Kong, China",0.0102,C702C344,N03
17214,Singapore,Hungary,0.0067,C702C348,N03
17215,Singapore,Iceland,0.0001,C702C352,N03
17216,Singapore,India,0.032299999999999995,C702C356,N03
17217,Singapore,Indonesia,0.0795,C702C360,N03
17218,Singapore,Iran,0.005200000000000001,C702C364,N03
17219,Singapore,Ireland,0.059199999999999996,C702C372,N03
17220,Singapore,Israel,0.0029,C702C376,N03
17221,Singapore,Italy,0.0274,C702C380,N03
17222,Singapore,C̫te d'Ivoire,0.0,C702C384,N03
17223,Singapore,Jamaica,0.0,C702C388,N03
17224,Singapore,Japan,0.0337,C702C392,N03
17225,Singapore,Kazakhstan,0.0,C702C398,N03
17226,Singapore,Jordan,0.0015,C702C400,N03
17227,Singapore,Kenya,0.0008,C702C404,N03
17228,Singapore,"Korea, Republic of",0.013099999999999999,C702C410,N03
17229,Singapore,"Kuwait, the State of",0.0002,C702C414,N03
17230,Singapore,Kyrgyz Republic,0.0,C702C417,N03
17231,Singapore,Lao PDR,0.0,C702C418,N03
17232,Singapore,Lebanese Republic,0.0,C702C422,N03
17233,Singapore,Lesotho,0.0,C702C426,N03
17234,Singapore,Latvia,0.0006000000000000001,C702C428,N03
17235,Singapore,Libya,0.0,C702C434,N03
17236,Singapore,Lithuania,0.0012000000000000001,C702C440,N03
17237,Singapore,Luxembourg,0.0001,C702C442,N03
17238,Singapore,"Macao, China",0.0002,C702C446,N03
17239,Singapore,Madagascar,0.0,C702C450,N03
17240,Singapore,Malawi,0.0,C702C454,N03
17241,Singapore,Malaysia,0.16999999999999998,C702C458,N03
17242,Singapore,Maldives,0.0068,C702C462,N03
17243,Singapore,Mali,0.0003,C702C466,N03
17244,Singapore,Malta,0.0028,C702C470,N03
17245,Singapore,Mauritania,0.0,C702C478,N03
17246,Singapore,Mauritius,0.0082,C702C480,N03
17247,Singapore,Mexico,0.040400000000000005,C702C484,N03
17248,Singapore,Mongolia,0.0111,C702C496,N03
17249,Singapore,"Moldova, Republic of",0.0,C702C498,N03
17250,Singapore,Morocco,0.0,C702C504,N03
17251,Singapore,Mozambique,0.0001,C702C508,N03
17252,Singapore,Oman,0.0,C702C512,N03
17253,Singapore,Namibia,0.0002,C702C516,N03
17254,Singapore,Nepal,0.0005,C702C524,N03
17255,Singapore,Netherlands,0.0348,C702C528,N03
17256,Singapore,New Zealand,0.0137,C702C554,N03
17257,Singapore,Nicaragua,0.0,C702C558,N03
17258,Singapore,Niger,0.0,C702C562,N03
17259,Singapore,Nigeria,0.0,C702C566,N03
17260,Singapore,Norway,0.002,C702C578,N03
17261,Singapore,Pakistan,0.0019,C702C586,N03
17262,Singapore,Panama,0.0,C702C591,N03
17263,Singapore,Paraguay,0.0,C702C600,N03
17264,Singapore,Peru,0.0006,C702C604,N03
17265,Singapore,Philippines,0.0898,C702C608,N03
17266,Singapore,Poland,0.002,C702C616,N03
17267,Singapore,Portugal,0.0013,C702C620,N03
17268,Singapore,Timor-Leste,0.4392,C702C626,N03
17269,Singapore,Qatar,0.0,C702C634,N03
17270,Singapore,Romania,0.0014,C702C642,N03
17271,Singapore,Russian Federation,0.012900000000000002,C702C643,N03
17272,Singapore,Rwanda,0.0,C702C646,N03
17273,Singapore,Saint Kitts and Nevis,0.0,C702C659,N03
17274,Singapore,Saint Lucia,0.0,C702C662,N03
17275,Singapore,Saint Vincent and the Grenadines,0.0,C702C670,N03
17276,Singapore,Sao Tom̩ and Principe,0.0,C702C678,N03
17277,Singapore,"Saudi Arabia, Kingdom of",0.0,C702C682,N03
17278,Singapore,Senegal,0.0,C702C686,N03
17279,Singapore,Seychelles,0.0,C702C690,N03
17280,Singapore,Sierra Leone,0.0,C702C694,N03
17281,Singapore,Slovak Republic,0.0001,C702C703,N03
17282,Singapore,Viet Nam,0.0206,C702C704,N03
17283,Singapore,Slovenia,0.0021999999999999997,C702C705,N03
17284,Singapore,South Africa,0.0081,C702C710,N03
17285,Singapore,Zimbabwe,0.0004,C702C716,N03
17286,Singapore,Spain,0.012199999999999999,C702C724,N03
17287,Singapore,Sudan,0.0,C702C736,N03
17288,Singapore,Suriname,0.0,C702C740,N03
17289,Singapore,Eswatini,0.0058,C702C748,N03
17290,Singapore,Sweden,0.0477,C702C752,N03
17291,Singapore,Switzerland,0.08560000000000001,C702C756,N03
17292,Singapore,Tajikistan,0.0,C702C762,N03
17293,Singapore,Thailand,0.0349,C702C764,N03
17294,Singapore,Togo,0.0,C702C768,N03
17295,Singapore,Tonga,0.0,C702C776,N03
17296,Singapore,Trinidad and Tobago,0.0,C702C780,N03
17297,Singapore,United Arab Emirates,0.0,C702C784,N03
17298,Singapore,Tunisia,0.0001,C702C788,N03
17299,Singapore,Turkey,0.0093,C702C792,N03
17300,Singapore,Uganda,0.0,C702C800,N03
17301,Singapore,Ukraine,0.0005,C702C804,N03
17302,Singapore,North Macedonia,0.0,C702C807,N03
17303,Singapore,Egypt,0.0002,C702C818,N03
17304,Singapore,United Kingdom,0.0344,C702C826,N03
17305,Singapore,Tanzania,0.0,C702C834,N03
17306,Singapore,USA,0.189,C702C840,N03
17307,Singapore,Burkina Faso,0.0,C702C854,N03
17308,Singapore,Uruguay,0.0,C702C858,N03
17309,Singapore,Uzbekistan,0.0007,C702C860,N03
17310,Singapore,Venezuela,0.0001,C702C862,N03
17311,Singapore,Samoa,0.0,C702C882,N03
17312,Singapore,Yemen,0.0,C702C887,N03
17313,Singapore,Serbia,0.0,C702C892,N03
17314,Singapore,Montenegro,0.0,C702C893,N03
17315,Singapore,Zambia,0.0,C702C894,N03
17316,Singapore,European Union,0.499,C702U918,N03
17317,Slovak Republic,Afghanistan,0.0,C703C004,N03
17318,Slovak Republic,Albania,0.0,C703C008,N03
17319,Slovak Republic,Algeria,0.0,C703C012,N03
17320,Slovak Republic,Angola,0.0,C703C024,N03
17321,Slovak Republic,Antigua and Barbuda,0.0,C703C028,N03
17322,Slovak Republic,Azerbaijan,0.0003,C703C031,N03
17323,Slovak Republic,Argentina,0.0,C703C032,N03
17324,Slovak Republic,Australia,0.0019,C703C036,N03
17325,Slovak Republic,Austria,0.0226,C703C040,N03
17326,Slovak Republic,Bahamas,0.0,C703C044,N03
17327,Slovak Republic,"Bahrain, Kingdom of",0.0,C703C048,N03
17328,Slovak Republic,Bangladesh,0.0,C703C050,N03
17329,Slovak Republic,Armenia,0.0,C703C051,N03
17330,Slovak Republic,Barbados,0.0,C703C052,N03
17331,Slovak Republic,Belgium,0.055499999999999994,C703C056,N03
17332,Slovak Republic,Bolivia,0.0,C703C068,N03
17333,Slovak Republic,Bosnia & Herzegovina,0.0011,C703C070,N03
17334,Slovak Republic,Botswana,0.0,C703C072,N03
17335,Slovak Republic,Brazil,0.0039,C703C076,N03
17336,Slovak Republic,Belize,0.0,C703C084,N03
17337,Slovak Republic,Solomon Islands,0.0,C703C090,N03
17338,Slovak Republic,Brunei Darussalam,0.0,C703C096,N03
17339,Slovak Republic,Bulgaria,0.0052,C703C100,N03
17340,Slovak Republic,Myanmar,0.0,C703C104,N03
17341,Slovak Republic,Burundi,0.0,C703C108,N03
17342,Slovak Republic,Belarus,0.0014,C703C112,N03
17343,Slovak Republic,Cambodia,0.0,C703C116,N03
17344,Slovak Republic,Cameroon,0.0,C703C120,N03
17345,Slovak Republic,Canada,0.0018,C703C124,N03
17346,Slovak Republic,Cabo Verde,0.0,C703C132,N03
17347,Slovak Republic,Central African Republic,0.0,C703C140,N03
17348,Slovak Republic,Sri Lanka,0.0,C703C144,N03
17349,Slovak Republic,Chad,0.0,C703C148,N03
17350,Slovak Republic,Chile,0.0005,C703C152,N03
17351,Slovak Republic,China,0.0089,C703C156,N03
17352,Slovak Republic,"Taipei, Chinese",0.00030000000000000003,C703C158,N03
17353,Slovak Republic,Colombia,0.0,C703C170,N03
17354,Slovak Republic,Comoros,0.0,C703C174,N03
17355,Slovak Republic,Congo,0.0,C703C178,N03
17356,Slovak Republic,Congo (DRC),0.0,C703C180,N03
17357,Slovak Republic,Costa Rica,0.0017000000000000001,C703C188,N03
17358,Slovak Republic,Croatia,0.0121,C703C191,N03
17359,Slovak Republic,Cuba,0.0,C703C192,N03
17360,Slovak Republic,Cyprus,0.0319,C703C196,N03
17361,Slovak Republic,Czech Republic,0.1421,C703C203,N03
17362,Slovak Republic,Benin,0.0,C703C204,N03
17363,Slovak Republic,Denmark,0.016900000000000002,C703C208,N03
17364,Slovak Republic,Dominican Republic,0.0037,C703C214,N03
17365,Slovak Republic,Ecuador,0.0,C703C218,N03
17366,Slovak Republic,El Salvador,0.0,C703C222,N03
17367,Slovak Republic,Ethiopia,0.0,C703C231,N03
17368,Slovak Republic,Estonia,0.0001,C703C233,N03
17369,Slovak Republic,Fiji,0.0,C703C242,N03
17370,Slovak Republic,Finland,0.0039,C703C246,N03
17371,Slovak Republic,France,0.0541,C703C250,N03
17372,Slovak Republic,Gabon,0.0,C703C266,N03
17373,Slovak Republic,Georgia,0.0,C703C268,N03
17374,Slovak Republic,The Gambia,0.0,C703C270,N03
17375,Slovak Republic,Germany,0.1542,C703C276,N03
17376,Slovak Republic,Ghana,0.0,C703C288,N03
17377,Slovak Republic,Greece,0.011300000000000001,C703C300,N03
17378,Slovak Republic,Grenada,0.0005,C703C308,N03
17379,Slovak Republic,Guatemala,0.0,C703C320,N03
17380,Slovak Republic,Guinea,0.0,C703C324,N03
17381,Slovak Republic,Guyana,0.0,C703C328,N03
17382,Slovak Republic,Honduras,0.0,C703C340,N03
17383,Slovak Republic,"Hong Kong, China",0.00039999999999999996,C703C344,N03
17384,Slovak Republic,Hungary,0.0645,C703C348,N03
17385,Slovak Republic,Iceland,0.042600000000000006,C703C352,N03
17386,Slovak Republic,India,0.0103,C703C356,N03
17387,Slovak Republic,Indonesia,0.0,C703C360,N03
17388,Slovak Republic,Iran,0.0,C703C364,N03
17389,Slovak Republic,Ireland,0.0406,C703C372,N03
17390,Slovak Republic,Israel,0.0063999999999999994,C703C376,N03
17391,Slovak Republic,Italy,0.0479,C703C380,N03
17392,Slovak Republic,C̫te d'Ivoire,0.0,C703C384,N03
17393,Slovak Republic,Jamaica,0.0,C703C388,N03
17394,Slovak Republic,Japan,0.0019,C703C392,N03
17395,Slovak Republic,Kazakhstan,0.0,C703C398,N03
17396,Slovak Republic,Jordan,0.0014,C703C400,N03
17397,Slovak Republic,Kenya,0.0,C703C404,N03
17398,Slovak Republic,"Korea, Republic of",0.0186,C703C410,N03
17399,Slovak Republic,"Kuwait, the State of",0.0,C703C414,N03
17400,Slovak Republic,Kyrgyz Republic,0.0,C703C417,N03
17401,Slovak Republic,Lao PDR,0.0,C703C418,N03
17402,Slovak Republic,Lebanese Republic,0.0,C703C422,N03
17403,Slovak Republic,Lesotho,0.0,C703C426,N03
17404,Slovak Republic,Latvia,0.0069,C703C428,N03
17405,Slovak Republic,Libya,0.0,C703C434,N03
17406,Slovak Republic,Lithuania,0.0021000000000000003,C703C440,N03
17407,Slovak Republic,Luxembourg,0.0003,C703C442,N03
17408,Slovak Republic,"Macao, China",0.0,C703C446,N03
17409,Slovak Republic,Madagascar,0.0,C703C450,N03
17410,Slovak Republic,Malawi,0.0,C703C454,N03
17411,Slovak Republic,Malaysia,0.0038,C703C458,N03
17412,Slovak Republic,Maldives,0.0,C703C462,N03
17413,Slovak Republic,Mali,0.0,C703C466,N03
17414,Slovak Republic,Malta,0.0142,C703C470,N03
17415,Slovak Republic,Mauritania,0.0,C703C478,N03
17416,Slovak Republic,Mauritius,0.0,C703C480,N03
17417,Slovak Republic,Mexico,0.0004,C703C484,N03
17418,Slovak Republic,Mongolia,0.0,C703C496,N03
17419,Slovak Republic,"Moldova, Republic of",0.0012,C703C498,N03
17420,Slovak Republic,Morocco,0.0,C703C504,N03
17421,Slovak Republic,Mozambique,0.0,C703C508,N03
17422,Slovak Republic,Oman,0.0002,C703C512,N03
